id,image,title,description,code,users,type,difficulty,upVotes,created,published,freeToUse,businessOnly,headerImage,creator
338,https://tryhackme-images.s3.amazonaws.com/room-icons/baebc18318f328bf978120cde5328cb0.jpeg,GLITCH,Challenge showcasing a web app and simple privilege escalation. Can you find the glitch?,glitch,6417,challenge,easy,298,2021-01-04T13:34:38.673Z,2021-03-31T19:00:00.301Z,True,False,https://wallpapercave.com/wp/wp1923643.jpg,infamous55
339,https://tryhackme-images.s3.amazonaws.com/room-icons/2a2c2961a51374c43ddb8034f4e7bd36.png,OpenCTI,Provide an understanding of the OpenCTI Project,opencti,11139,walkthrough,medium,298,2022-02-07T19:49:35.995Z,2022-10-08T15:00:00.311Z,False,False,https://assets.tryhackme.com/additional/opencti/Open%20CTI%20banner.png,SecurityNomad
340,https://tryhackme-images.s3.amazonaws.com/room-icons/44f87b4bb655d754fc1f8bc6223d06d7.png,ConvertMyVideo,My Script to convert videos to MP3 is super secure,convertmyvideo,7072,challenge,medium,298,2020-05-02T14:48:47.856Z,2020-05-02T12:00:10.680Z,True,False,https://i.imgur.com/sE0HfDO.png,overjt
341,https://tryhackme-images.s3.amazonaws.com/room-icons/cb525f3e7944eb5eec637698f48b6844.jpeg,Dav,boot2root machine for FIT and bsides guatemala CTF,bsidesgtdav,5964,challenge,easy,298,2019-08-26T04:28:20.475Z,2019-08-26T04:28:20.475Z,True,False,/img/banners/default_tryhackme.png,stuxnet
342,https://tryhackme-images.s3.amazonaws.com/room-icons/6187c9220cd0ff0c5c3b29b9aa6252ea.png,Plotted-TMS,Everything here is plotted!,plottedtms,5191,challenge,easy,297,2021-10-28T10:29:50.836Z,2022-02-18T19:00:00.280Z,True,False,https://wiki.thehacker.nz/wp-content/uploads/2021/10/pe_banner.png,sa.infinity8888
343,https://tryhackme-images.s3.amazonaws.com/room-icons/50b36562adeae07c397af704d3922a16.png,Neighbour,"Check out our new cloud service, Authentication Anywhere. Can you find other user's secrets?",neighbour,5470,challenge,easy,296,2022-03-11T19:47:52.230Z,2022-11-11T19:00:00.139Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cmnatic
344,https://tryhackme-images.s3.amazonaws.com/room-icons/0d75a543c66201b4aa996172b6043eb5.jpeg,Cat Pictures,I made a forum where you can post cute cat pictures!,catpictures,5293,challenge,easy,295,2021-03-24T18:05:30.829Z,2021-06-04T18:01:03.967Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,gamercat
345,https://tryhackme-images.s3.amazonaws.com/room-icons/aba19a5cfea503b401f5550cb1004e20.jpeg,Bookstore,A Beginner level box with basic web enumeration and REST API Fuzzing.,bookstoreoc,5975,challenge,medium,292,2020-10-20T03:41:46.714Z,2020-11-27T19:00:00.321Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,sidchn
346,https://tryhackme-images.s3.amazonaws.com/room-icons/4444bd37a906e88428d1a00ab5ad22ef.png,Windows Forensics 2,Learn about common Windows file systems and forensic artifacts in the file systems.,windowsforensics2,10274,walkthrough,medium,290,2021-12-06T02:04:48.359Z,2022-02-15T14:11:50.308Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/a62b45e7c5c103c14c04aa8152c91624.png,umairalizafar
347,https://tryhackme-images.s3.amazonaws.com/room-icons/02251fd2ebd2e07869b5bce654d81a3a.png,CTF collection Vol.2,Sharpening up your CTF skill with the collection. The second volume is about web-based CTF.,ctfcollectionvol2,5931,challenge,medium,285,2020-01-07T04:10:15.329Z,2020-01-07T04:10:15.329Z,True,False,/img/banners/default_tryhackme.png,DesKel
348,https://tryhackme-images.s3.amazonaws.com/room-icons/a911b3ab790199d12f39da937fb656aa.png,AD Certificate Templates,Walkthrough on the exploitation of misconfigured AD certificate templates,adcertificatetemplates,5213,walkthrough,medium,284,2022-01-14T05:03:26.796Z,2022-02-16T19:00:00.116Z,True,False,https://media.discordapp.net/attachments/937050619674492980/939892264002535444/cert_service.jpg?width=1900&height=300,am03bam4n
349,https://tryhackme-images.s3.amazonaws.com/room-icons/0ec394ac2509a184428c79866c9f49f1.png,VulnNet,Can you take advantage of the misconfigurations made by VulnNet Entertainment?,vulnnet1,5044,challenge,medium,284,2021-01-26T11:51:26.935Z,2021-03-17T19:00:00.187Z,True,False,,SkyWaves
350,https://tryhackme-images.s3.amazonaws.com/room-icons/01aff3c76024f34b0582ad59e2138bfd.png,Intermediate Nmap,Can you combine your great nmap skills with other tools to log in to this machine?,intermediatenmap,4750,challenge,easy,279,2022-03-11T21:49:46.169Z,2022-09-16T18:00:00.150Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cmnatic
351,https://tryhackme-images.s3.amazonaws.com/room-icons/82db1237966d14e10bf2c66690989283.png,HeartBleed,SSL issues are still lurking in the wild! Can you exploit this web servers OpenSSL?,heartbleed,4339,challenge,easy,279,2019-03-11T22:52:17.439Z,2019-03-11T22:52:17.439Z,False,False,/img/banners/default_tryhackme.png,tryhackme
352,https://tryhackme-images.s3.amazonaws.com/room-icons/3b5f9eccb8ea181a18ed72394793bb3f.png,The Docker Rodeo,Learn a wide variety of Docker vulnerabilities in this guided showcase.,dockerrodeo,3371,walkthrough,medium,278,2020-07-15T08:51:27.607Z,2020-11-24T19:01:00.204Z,False,False,https://assets.tryhackme.com/room-banners/DockerPrivEscRodeoBanner.png,cmnatic
353,https://tryhackme-images.s3.amazonaws.com/room-icons/e9417007c4398491c2db96c52ef3106a.png,Wordpress: CVE-2021-29447,Vulnerability allow a authenticated user whith low privilages upload a malicious WAV file that could lead to remote arbitrary file disclosure and server-side request forgery (SSRF).,wordpresscve202129447,5004,challenge,easy,277,2021-05-26T20:57:55.269Z,2021-08-27T19:03:56.082Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,stuxnet
354,https://tryhackme-images.s3.amazonaws.com/room-icons/e27d2e539f0105c9a45a7892234229c5.jpeg,Wekor,"CTF challenge involving Sqli , WordPress , vhost enumeration and recognizing internal services ;) ",wekorra,4154,challenge,medium,275,2021-01-21T17:37:57.619Z,2021-03-07T19:00:00.225Z,True,False,,ustoun0
355,https://tryhackme-images.s3.amazonaws.com/room-icons/1a1b38070da0bc66a42a0f868c7f34c4.jpeg,Flatline,How low are your morals?,flatline,5448,challenge,easy,274,2021-11-09T02:46:37.226Z,2022-02-25T19:00:00.164Z,True,False,https://cdn.pixabay.com/photo/2020/04/25/11/12/electrocardiogram-5090337_960_720.jpg,Nekrotic
356,https://tryhackme-images.s3.amazonaws.com/room-icons/8fef301c6d66f1be947d7fc735486124.png,The Great Escape,Our devs have created an awesome new site. Can you break out of the sandbox?,thegreatescape,6119,challenge,medium,271,2021-01-07T22:41:55.248Z,2021-02-14T19:00:00.193Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,hydragyrum
357,https://tryhackme-images.s3.amazonaws.com/room-icons/52ccf342efb1d502fd2fdca4b20ede34.png,REmux The Tmux,"Updated, how to use tmux guide. Defaults and customize your workflow.",tmuxremux,5352,walkthrough,info,271,2020-07-12T22:51:51.146Z,2020-09-23T19:00:00.216Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,OreoByte
358,https://tryhackme-images.s3.amazonaws.com/room-icons/ce328823c491aaaa63f42c81977af7a1.png,CVE-2022-26923,"Walkthrough on the exploitation of CVE-2022-26923, a vulnerability in AD Certificate Services.",cve202226923,6547,walkthrough,easy,270,2022-05-11T15:05:58.254Z,2022-05-12T19:00:00.116Z,True,False,https://media.discordapp.net/attachments/937050619674492980/939892264002535444/cert_service.jpg?width=1900&height=300,am03bam4n
359,https://tryhackme-images.s3.amazonaws.com/room-icons/3cc31ae64a4d42a6b5b4ab0e011859b7.png,Mindgames,Just a terrible idea...,mindgames,5084,challenge,medium,270,2020-06-10T15:22:51.154Z,2020-06-10T19:02:13.781Z,True,False,https://i.imgur.com/xgHwRVs.png,NinjaJc01
360,https://tryhackme-images.s3.amazonaws.com/room-icons/2a037a905e467620157a23ab35bb3522.png,PowerShell for Pentesters,"This room covers the principle uses of PowerShell in Penetration Tests. Interacting with files, scanning the network and system enumeration are covered.",powershellforpentesters,9263,walkthrough,medium,269,2021-05-05T21:52:34.641Z,2021-08-04T14:19:35.656Z,False,False,https://assets.tryhackme.com/room-banners/powershellbg.png,tryhackme
361,https://tryhackme-images.s3.amazonaws.com/room-icons/73d1908cb138df840abeaed43bdd9453.png,Bypass Disable Functions,Practice bypassing disabled dangerous features that run operating system commands or start processes.,bypassdisablefunctions,5383,challenge,info,268,2021-06-24T07:56:33.106Z,2021-09-10T19:00:00.333Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,stuxnet
362,https://tryhackme-images.s3.amazonaws.com/room-icons/206122f33d716948bfb0ff1248467d95.png,Investigating with ELK 101,Investigate VPN logs through ELK.,investigatingwithelk101,7147,walkthrough,medium,267,2022-03-18T13:21:11.295Z,2022-11-03T15:00:00.214Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e8dd9a4a45e18443162feab/room-content/d43ff804dd897ce1b7394eb387e59302.png,Dex01
363,https://tryhackme-images.s3.amazonaws.com/room-icons/a799d8a85c0b7381d17f860b0405b103.png,NoSQL injection Basics,A walkthrough depicting basic NoSQL injections on MongoDB.,nosqlinjectiontutorial,3456,walkthrough,easy,267,2021-06-23T04:13:46.496Z,2021-11-03T19:00:00.179Z,True,False,https://i.imgur.com/1rvK8WH.jpg,munra
364,https://tryhackme-images.s3.amazonaws.com/room-icons/85ba4a3cd4cafc3f43d83fbacf12ca14.png,Zeek,Introduction to hands-on network monitoring and threat detection with Zeek (formerly Bro).,zeekbro,6924,walkthrough,medium,266,2022-05-06T09:13:19.839Z,2022-07-26T14:00:45.079Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/6131132af49360005df01ae3/room-content/c2cc6be2c76d68126e72ee7a03779ea5.png,ujohn
365,https://tryhackme-images.s3.amazonaws.com/room-icons/8214e68d22fce982f64c8ce6ae19ac4a.png,Volatility,Learn how to perform memory forensics with Volatility!,volatility,9285,walkthrough,medium,265,2021-03-11T02:51:39.417Z,2022-11-08T19:00:00.180Z,False,False,https://assets.tryhackme.com/room-banners/volatility.png,Cryillic
366,https://tryhackme-images.s3.amazonaws.com/room-icons/a02d26ae1395930b545244d5c11ecb30.png,Snort Challenge - Live Attacks,Put your snort skills into practice and defend against a live attack,snortchallenges2,8559,challenge,medium,265,2022-02-02T08:22:34.270Z,2022-03-15T11:44:28.737Z,True,False,https://assets.tryhackme.com/room-banners/snort-banner-pink.png,ujohn
367,https://tryhackme-images.s3.amazonaws.com/room-icons/355f44b808c9981ee344fd9a32738eb3.png,Investigating Windows 2.0,"In the previous challenge you performed a brief analysis. Within this challenge, you will take a deeper dive into the attack. ",investigatingwindows2,9161,challenge,medium,264,2021-01-28T19:39:28.881Z,2021-02-12T17:52:39.043Z,True,False,https://assets.tryhackme.com/additional/investigation-series/investigating-windows-banner.png,tryhackme
368,https://tryhackme-images.s3.amazonaws.com/room-icons/dc0c7a25ca75eda427f95bfe6e4e24ab.png,Hacker vs. Hacker,Someone has compromised this server already! Can you get in and evade their countermeasures?,hackervshacker,4749,challenge,easy,263,2022-04-27T23:21:58.837Z,2022-08-12T18:00:00.079Z,True,False,https://i.imgur.com/5q36e1g.png,Aquinas
369,https://tryhackme-images.s3.amazonaws.com/room-icons/05c6436877adace24d10bf9f4d80adaf.png,Dumping Router Firmware,Have you ever been curious about how your router works? What OS it runs? What makes it tick?,rfirmware,4936,walkthrough,medium,263,2019-12-07T23:22:32.512Z,2020-03-23T20:38:18.626Z,True,False,/img/banners/default_tryhackme.png,tryhackme
370,https://tryhackme-images.s3.amazonaws.com/room-icons/189112ffef41c0fa813d7d5b394a58b5.png,Empline,Are you good enough to apply for this job?,empline,3822,challenge,medium,262,2021-07-19T18:29:28.557Z,2021-09-17T19:00:00.424Z,True,False,https://i.imgur.com/iGWyOuJ.png,zyeinn
371,https://tryhackme-images.s3.amazonaws.com/room-icons/9975bcee38db4eff87972247f8895e40.png,Exploiting Active Directory,Learn common AD exploitation techniques that can allow you to reach your goal in an AD environment.,exploitingad,216,walkthrough,medium,262,2022-04-05T19:21:06.753Z,2022-06-29T17:17:44.276Z,False,False,https://assets.tryhackme.com/room-banners/attacking-ad.png,am03bam4n
372,https://tryhackme-images.s3.amazonaws.com/room-icons/1a8af49f6135843b36f1378812034155.png,Mobile Malware Analysis,Learn and practice mobile malware analysis.,mma,4871,walkthrough,easy,262,2020-10-24T15:31:24.920Z,2021-08-03T19:00:00.432Z,True,False,https://assets.tryhackme.com/additional/banners/mobsf-banner.png,farinap5
373,https://tryhackme-images.s3.amazonaws.com/room-icons/189112ffef41c0fa813d7d5b394a58b5.png,Empline,Are you good enough to apply for this job?,empline,3822,challenge,medium,262,2021-07-19T18:29:28.557Z,2021-09-17T19:00:00.424Z,True,False,https://i.imgur.com/iGWyOuJ.png,zyeinn
374,https://tryhackme-images.s3.amazonaws.com/room-icons/6464b593bc73ebc287ea79253ffa4607.png,JPGChat,Exploiting poorly made custom chatting service written in a certain language...,jpgchat,4699,challenge,easy,261,2020-12-28T00:14:35.369Z,2021-02-28T19:00:00.147Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Mozzie1
375,https://tryhackme-images.s3.amazonaws.com/room-icons/c9a9e59d232db4474759bbf89a1d821a.jpeg,Ollie,Meet the world's most powerful hacker dog!,ollie,3235,challenge,medium,258,2022-02-12T02:46:35.113Z,2022-04-08T18:00:00.204Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,0day
376,https://tryhackme-images.s3.amazonaws.com/room-icons/268771cc9cef46ed20e557612028c6ba.png,Tony the Tiger,Learn how to use a Java Serialisation attack in this boot-to-root,tonythetiger,5560,challenge,easy,258,2020-04-11T23:40:57.637Z,2020-04-11T10:01:38.747Z,True,False,https://i.imgur.com/JjEWAGS.png,cmnatic
377,https://tryhackme-images.s3.amazonaws.com/room-icons/77663a5ba36a16ec0fd8eb598649e38c.png,Phishing: HiddenEye,"A simple guide on how to use a tool known as HiddenEye developed by ANONUD4Y. This tool helps you create a phishing page for different sites such as Gmail, Snapchat, Paypal and more. Including understanding the difference between legit and fake site.",phishinghiddeneye,5572,walkthrough,easy,255,2020-02-07T14:27:38.553Z,2020-02-16T17:57:59.311Z,True,False,/img/banners/default_tryhackme.png,i7md
378,https://tryhackme-images.s3.amazonaws.com/room-icons/dd06737472c79a806e2049ddeb3af354.png,CyberCrafted,Pwn this pay-to-win Minecraft server!,cybercrafted,3445,challenge,medium,255,2021-06-28T16:06:27.964Z,2021-11-19T19:00:00.322Z,True,False,https://m4dr1nch.github.io/writeups/cybercrafted/assets/img/cc-banner.png,madrinch
379,https://tryhackme-images.s3.amazonaws.com/room-icons/2d08277a6c26c5d0976de96d0448ea28.png,Intro to Cloud Security,Learn fundamental concepts regarding securing a cloud environment.,introductiontocloudsecurityc6,3679,walkthrough,easy,252,2022-09-23T08:01:36.189Z,2023-02-28T15:00:00.344Z,False,False,https://assets.tryhackme.com/room-banners/intro-to-offensive-security.png,1337rce
380,https://tryhackme-images.s3.amazonaws.com/room-icons/e5312ff592695831c1667e10033d13e7.png,Data Exfiltration,An introduction to Data Exfiltration and Tunneling techniques over various protocols.,dataxexfilt,6865,walkthrough,hard,250,2022-04-04T13:16:18.334Z,2022-08-27T15:00:00.129Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/bf86c057f58b26f95802c5499c18ae2a.png,tryhackme
381,https://tryhackme-images.s3.amazonaws.com/room-icons/3c441ea82219c5e77dfb184e83bf7bf2.png,Nax,"Identify the critical security flaw in the most powerful and trusted network monitoring software on the market, that allows an user authenticated execute remote code execution.",nax,10154,challenge,medium,249,2020-04-24T22:32:48.405Z,2020-04-24T20:33:53.252Z,True,False,https://i.imgur.com/GF8Xhq5.png,stuxnet
382,https://tryhackme-images.s3.amazonaws.com/room-icons/23854ddd89de7b9574e1d71b7609ce43.png,Intro to Pipeline Automation,This room provides an introduction to DevOps pipeline automation and the potential security concerns.,introtopipelineautomation,3354,walkthrough,info,248,2022-06-01T17:58:59.393Z,2023-01-31T15:00:00.168Z,True,False,https://assets.tryhackme.com/room-banners/pipelines.png,am03bam4n
383,https://tryhackme-images.s3.amazonaws.com/room-icons/e53a67e9382eed0edd9916a7da119031.png,b3dr0ck,Server trouble in Bedrock.,b3dr0ck,3011,challenge,easy,246,2022-04-23T05:00:37.202Z,2022-08-26T18:00:00.146Z,True,False,https://f11snipe.cloud/assets/img/b3dr0ck-banner.png,F11snipe
384,https://tryhackme-images.s3.amazonaws.com/room-icons/1bd570868d5c18425b3d1876460c06ba.jpeg,Peak Hill,Exercises in Python library abuse and some exploitation techniques,peakhill,4653,challenge,medium,245,2020-05-20T15:43:27.973Z,2020-05-20T13:36:26.695Z,True,False,https://i.imgur.com/uJGDcdF.png,JohnHammond
385,https://tryhackme-images.s3.amazonaws.com/room-icons/d4f7722b23452cbec5416193f4b55aa6.jpeg,Different CTF,"interesting room, you can shoot the sun",adana,3418,challenge,hard,243,2021-01-15T11:46:35.142Z,2021-04-16T19:00:00.206Z,True,False,https://i.imgur.com/KoKRoAE.png,hakanbey01
386,https://tryhackme-images.s3.amazonaws.com/room-icons/9f7ff3bb12e6f01624bdefbb87fadde2.png,KaffeeSec - SoMeSINT,An intro to SOCMINT (Social Media Intelligence/Investigation) techniques and tooling. Use your awesome OSINT skills to perform an online investigation of a mysterious husband!,somesint,4470,walkthrough,medium,242,2021-01-04T17:58:06.495Z,2021-03-23T19:00:00.362Z,True,False,https://i.imgur.com/G9Fz6Kl.png,Hothotcoffee
387,https://tryhackme-images.s3.amazonaws.com/room-icons/f53a112a0c1b52719c44825e667c2fef.png,Hip Flask,An in-depth walkthrough covering pentest methodology against a vulnerable server,hipflask,2642,walkthrough,medium,241,2021-06-22T18:52:47.841Z,2021-09-10T11:01:44.528Z,True,False,https://assets.muirlandoracle.co.uk/thm/rooms/hipflask/12017b349823.png,MuirlandOracle
388,https://tryhackme-images.s3.amazonaws.com/room-icons/2f9dce95cf880c6d070d4a7ac92d4cfb.png,Memory Forensics,Perform memory forensics to find the flags,memoryforensics,5390,challenge,easy,239,2020-12-28T12:03:34.315Z,2021-04-04T19:00:00.178Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,ahmedstefan
389,https://tryhackme-images.s3.amazonaws.com/room-icons/2b07303134360d8851547d44fb980ebd.png,NetworkMiner,Learn how to use NetworkMiner to analyse recorded traffic files and practice network forensics activities.,networkminer,7052,walkthrough,easy,237,2022-02-10T10:11:19.619Z,2022-05-19T23:20:07.073Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/6131132af49360005df01ae3/room-content/8403ce178b3c285583525998ad494ec4.png,ujohn
390,https://tryhackme-images.s3.amazonaws.com/room-icons/af878fdc94fd054dd34b05b7977a6c09.png,CMSpit,This is a machine that allows you to practise web app hacking and privilege escalation using recent vulnerabilities.,cmspit,2943,challenge,medium,237,2021-05-23T01:45:43.019Z,2021-07-30T20:59:03.746Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,stuxnet
391,https://tryhackme-images.s3.amazonaws.com/room-icons/0d7a5f0c5e85265e1f0624cac523fb6c.png,Jason,In JavaScript everything is a terrible mistake.,jason,4056,challenge,easy,235,2021-08-30T15:46:43.048Z,2021-10-08T19:00:00.215Z,True,False,https://i.ibb.co/P9VN3VD/bgrnd.jpg,elbee
392,https://tryhackme-images.s3.amazonaws.com/room-icons/eef593f2e4745dcb78b16698115f2561.jpeg,L2 MAC Flooding & ARP Spoofing,Learn how to use MAC Flooding to sniff traffic and ARP Cache Poisoning to manipulate network traffic as a MITM.,layer2,4005,walkthrough,easy,234,2022-02-24T01:06:06.069Z,2022-04-27T18:00:00.271Z,True,False,https://cdn.pixabay.com/photo/2018/08/26/18/45/server-3632935_960_720.jpg,TobjasR
393,https://tryhackme-images.s3.amazonaws.com/room-icons/ccbc0836dcca57cbcb1a270de2daabf0.png,VulnNet: Node,"After the previous breach, VulnNet Entertainment states it won't happen again. Can you prove they're wrong?",vulnnetnode,4247,challenge,easy,231,2021-01-26T19:08:23.231Z,2021-03-26T19:00:00.331Z,True,False,,SkyWaves
394,https://tryhackme-images.s3.amazonaws.com/room-icons/e11be3e91db093a84dd92e794e9f8181.png,TakeOver,This challenge revolves around subdomain enumeration.,takeover,4519,challenge,easy,230,2022-03-13T13:27:00.921Z,2023-01-20T19:00:00.112Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,fumenoid
395,https://tryhackme-images.s3.amazonaws.com/room-icons/e4c6a1e8fc63869476ab415e674585bb.png,Living Off the Land,"Learn the essential concept of ""Living Off the Land"" in Red Team engagements.",livingofftheland,4995,walkthrough,medium,229,2022-01-10T12:56:18.205Z,2022-04-12T14:24:43.704Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/30e28f5794b7cbcb7375159dac41c289.png,tryhackme
396,https://tryhackme-images.s3.amazonaws.com/room-icons/d91add8e1561f11455130857e6d0aef9.png,Learn Rust,Learn Rust for someone who knows programming but doesn't know low level programming,rust,2852,walkthrough,easy,229,2020-09-16T20:15:39.656Z,2020-09-16T19:00:00.254Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,bee
397,https://tryhackme-images.s3.amazonaws.com/room-icons/7189d9e0b1ec48e6e750491cf4dd10df.jpeg,Introduction to Flask,How it works and how can I exploit it?,flask,3332,walkthrough,easy,229,2020-11-04T07:55:03.492Z,2021-01-05T19:00:01.040Z,True,False,https://i.imgur.com/EgjVHqE.png,Swafox
398,https://tryhackme-images.s3.amazonaws.com/room-icons/e7a1a1a0ab92e8bd581a2882f254d38d.png,Year of the Dog,Always so polite...,yearofthedog,4268,challenge,hard,226,2020-10-22T01:40:36.686Z,2020-10-30T19:00:00.516Z,True,False,https://i.imgur.com/riFhcXC.png,MuirlandOracle
399,https://tryhackme-images.s3.amazonaws.com/room-icons/36f596982cde9515554869eb6299cf42.png,AV Evasion: Shellcode,"Learn shellcode encoding, packing, binders, and crypters.",avevasionshellcode,5711,walkthrough,medium,226,2022-07-20T14:37:56.418Z,2022-09-03T14:00:00.218Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5ed5961c6276df568891c3ea/room-content/790b5bc214f0a2223074c2c69a71e908.png,tryhackme
400,https://tryhackme-images.s3.amazonaws.com/room-icons/6142091b256a7e8d7b6e1fc9349bd425.png,Intro PoC Scripting,Learn the importance and beginner skills of crafting custom proof of concept (PoC) exploit scripts from many different sources.,intropocscripting,3819,walkthrough,easy,225,2020-09-04T20:11:06.066Z,2020-10-23T19:10:00.292Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cd6629
401,https://tryhackme-images.s3.amazonaws.com/room-icons/2d1116d536a64d634647d6efa1f2acf0.png,Osquery: The Basics,Let's cover the basics of Osquery.,osqueryf8,7292,walkthrough,easy,225,2022-10-08T16:26:33.559Z,2022-11-07T17:30:00.203Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e8dd9a4a45e18443162feab/room-content/948b937558b234eb26469bfb19e25bd8.png,Dex01
402,https://tryhackme-images.s3.amazonaws.com/room-icons/6aaead7a901eb44de0d69d31d4a6b5ae.jpeg,Zeno,Do you have the same patience as the great stoic philosopher Zeno? Try it out!,zeno,3926,challenge,medium,225,2021-07-22T14:50:02.497Z,2021-10-22T18:00:00.199Z,True,False,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Delphi%2C_Greece_-_panoramio.jpg/1920px-Delphi%2C_Greece_-_panoramio.jpg,Biniru
403,https://tryhackme-images.s3.amazonaws.com/room-icons/6142091b256a7e8d7b6e1fc9349bd425.png,Intro PoC Scripting,Learn the importance and beginner skills of crafting custom proof of concept (PoC) exploit scripts from many different sources.,intropocscripting,3819,walkthrough,easy,225,2020-09-04T20:11:06.066Z,2020-10-23T19:10:00.292Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cd6629
404,https://tryhackme-images.s3.amazonaws.com/room-icons/db58ef402783e8d637df6c04ea9e6142.png,Deja Vu,Exploit a recent code injection vulnerability to take over a website full of cute dog pictures!,dejavu,2951,walkthrough,easy,224,2021-06-09T13:47:15.120Z,2021-11-17T19:00:00.559Z,True,False,,NinjaJc01
405,https://tryhackme-images.s3.amazonaws.com/room-icons/e360a8a69b9074a812f3ee487c0189a0.png,battery,CTF designed by CTF lover for CTF lovers,battery,4447,challenge,medium,223,2020-11-16T15:41:02.190Z,2021-01-15T19:00:00.169Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,golith3r00t
406,https://tryhackme-images.s3.amazonaws.com/room-icons/fcf1ff6eabd1d1e09500184b049a2e66.png,HaskHell,Teach your CS professor that his PhD isn't in security.,haskhell,4511,challenge,medium,222,2020-06-18T16:52:21.749Z,2020-06-17T19:54:45.812Z,True,False,https://i.imgur.com/4AocURG.jpg,sgtscout
407,https://tryhackme-images.s3.amazonaws.com/room-icons/32586486f8adc4ce95c49f91ab6ef0fd.jpeg,SQHell,Try and find all the flags in the SQL Injections,sqhell,4515,challenge,medium,222,2021-04-07T18:59:16.328Z,2021-05-21T19:00:00.296Z,True,False,https://assets.tryhackme.com/additional/banners/sqhell_banner.jpg,tryhackme
408,https://tryhackme-images.s3.amazonaws.com/room-icons/e1f446aa9a7742df81589fa69a9de919.png,Throwback,An Active Directory lab that teaches the fundamentals and core concepts of attacking a Windows network. The network simulates a realistic corporate environment that has several attack vectors you would expect to find in today’s organisations.,throwback,971,walkthrough,easy,221,2020-07-29T13:24:48.007Z,,True,False,/img/banners/throwback.png,tryhackme
409,https://tryhackme-images.s3.amazonaws.com/room-icons/065b3e2e59dc5598190ececd1a1c2339.png,iOS Forensics,Learn about the data acquisition techniques and tools used in iOS device digital forensics!,iosforensics,2763,walkthrough,easy,221,2020-09-22T01:28:35.233Z,2020-09-22T19:00:00.271Z,False,False,https://assets.tryhackme.com/room-banners/iosforensics.png,cmnatic
410,https://tryhackme-images.s3.amazonaws.com/room-icons/6c9609e592b4ac47833804790222c091.png,Confidential,"We got our hands on a confidential case file from some self-declared ""black hat hackers""... it looks like they have a secret invite code.",confidential,3383,challenge,easy,219,2022-03-11T21:00:28.501Z,2022-08-19T18:00:00.196Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cmnatic
411,https://tryhackme-images.s3.amazonaws.com/room-icons/2fd190921720b45068ae86c286ed4098.png,Brim,"Learn and practice log investigation, pcap analysis and threat hunting with Brim.",brim,5627,walkthrough,medium,219,2022-04-12T07:39:11.844Z,2022-08-22T15:54:26.920Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/6131132af49360005df01ae3/room-content/a8cac632c5b0becd8b206d09d408e30e.png,ujohn
412,https://tryhackme-images.s3.amazonaws.com/room-icons/24abefb51d5df78a4baa58fa49e979eb.png,"Atlassian, CVE-2022-26134",An interactive lab showcasing the Confluence Server and Data Center un-authenticated RCE vulnerability.,cve202226134,3897,walkthrough,easy,217,2022-06-30T10:19:38.646Z,2022-07-04T12:32:46.901Z,True,False,https://assets.tryhackme.com/additional/CVE-2022-26134/room-banner-final.png,cmnatic
413,https://tryhackme-images.s3.amazonaws.com/room-icons/71888d186519a12b2f4f9cdb6c184e20.png,Warzone 2,You received another IDS/IPS alert. Time to triage the alert to determine if its a true positive. ,warzonetwo,4114,challenge,medium,217,2022-04-28T17:42:51.280Z,2022-11-25T19:00:00.184Z,True,False,https://assets.tryhackme.com/additional/warzone/warzone-banner.png,tryhackme
